experience_years,course_grades,projects_completed,extracurriculars,job_offer,C++,Data Analysis,Java,Machine Learning,Python,SQL
0,71.11,2,4,0,0,0,0,0,0,1
3,88.02,6,2,0,0,3,0,3,3,0
1,76.47,2,4,1,0,2,0,2,0,0
1,72.65,9,0,0,0,0,0,1,0,0
5,97.56,4,3,0,0,0,0,0,0,1
2,70.51,9,1,1,0,0,1,0,0,0
3,75.93,3,0,1,0,0,0,0,0,1
3,75.29,8,2,1,0,3,0,0,3,3
3,69.65,7,2,0,0,3,0,3,3,0
5,68.7,8,3,1,2,0,2,0,0,0
1,72.1,5,2,0,0,2,0,2,0,0
3,94.57,1,0,0,3,3,0,0,3,0
5,90.68,7,2,0,0,3,3,0,3,0
5,87.24,0,3,0,0,0,0,0,1,0
0,78.28,4,3,0,2,2,0,0,0,0
4,80.31,1,4,0,3,0,0,0,3,3
3,70.69,6,4,1,0,1,0,0,0,0
4,62.97,4,2,1,0,0,1,0,0,0
1,73.24,9,2,1,2,2,0,0,0,0
5,79.82,2,2,1,0,0,2,0,0,2
3,62.29,6,2,1,0,0,3,0,3,3
2,63.53,2,4,0,3,0,3,3,0,0
1,70.52,5,0,0,0,0,0,0,1,0
0,74.68,3,0,1,0,0,0,2,0,2
0,75.73,9,0,0,0,3,0,3,0,3
4,64.72,1,4,0,3,0,3,0,3,0
5,69.03,8,0,0,0,0,0,1,0,0
4,70.47,5,0,0,0,0,0,0,1,0
2,62.71,4,4,0,0,0,1,0,0,0
2,73.04,4,1,1,0,1,0,0,0,0
0,62.89,7,2,1,2,2,0,0,0,0
3,88.14,4,2,1,2,0,0,0,0,2
0,75.44,7,1,1,0,2,0,0,2,0
0,73.07,7,3,0,2,0,0,0,0,2
2,65.06,0,0,1,0,0,0,2,2,0
4,69.06,3,1,0,0,0,0,0,1,0
2,69.31,8,0,0,0,2,0,2,0,0
5,99.41,1,1,0,0,0,0,0,2,2
2,93.41,3,2,0,0,0,0,1,0,0
2,60.61,3,0,0,3,3,0,0,0,3
0,84.67,0,4,0,3,0,0,0,3,3
3,70.24,9,2,1,0,0,0,2,2,0
0,64.18,9,2,0,0,0,2,2,0,0
1,88.22,6,2,0,0,2,2,0,0,0
2,65.26,0,0,1,0,0,1,0,0,0
2,77.75,4,3,0,1,0,0,0,0,0
1,85.29,7,1,1,0,0,0,0,0,1
2,82.18,3,1,0,3,3,0,3,0,0
2,99.11,4,4,1,0,0,2,0,2,0
5,91.43,9,3,0,0,0,2,0,2,0
2,90.97,2,2,1,0,3,0,3,0,3
1,74.22,4,1,0,0,2,0,0,0,2
0,60.34,2,0,0,3,0,0,3,3,0
2,89.38,3,2,1,0,0,3,3,0,3
3,99.99,2,2,0,0,0,3,0,3,3
1,76.24,4,3,0,0,0,3,3,0,3
4,99.42,1,3,1,3,0,3,0,0,3
5,65.67,8,1,0,0,0,0,3,3,3
1,71.86,2,1,0,3,0,3,0,3,0
0,66.83,9,2,1,3,3,0,0,0,3
1,79.01,0,4,0,0,3,3,0,0,3
4,91.88,4,2,1,3,0,3,3,0,0
5,73.63,3,0,1,2,0,2,0,0,0
3,96.25,1,4,1,0,0,1,0,0,0
4,81.79,7,1,1,0,0,2,2,0,0
1,78.62,8,4,0,0,0,1,0,0,0
4,91.48,5,4,0,0,0,2,0,0,2
1,64.06,7,1,1,0,0,0,2,2,0
3,90.95,1,0,0,0,0,0,1,0,0
3,69.72,5,0,0,0,3,0,3,0,3
0,71.23,0,3,0,3,0,0,3,3,0
3,83.98,9,3,0,0,0,1,0,0,0
2,96.08,2,0,1,3,3,0,0,3,0
4,83.14,6,0,1,0,2,0,0,2,0
4,85.96,0,3,1,0,0,2,2,0,0
1,91.06,5,3,0,0,0,0,0,2,2
3,70.37,6,0,1,0,1,0,0,0,0
0,93.09,2,1,1,0,2,0,2,0,0
0,76.72,7,0,0,2,0,0,0,0,2
0,67.03,7,1,1,0,0,0,0,0,1
5,74.0,4,1,0,0,0,3,0,3,3
2,69.85,1,1,1,0,0,3,0,3,3
3,69.15,1,3,1,0,1,0,0,0,0
0,71.3,4,2,0,0,0,1,0,0,0
2,67.24,3,0,0,0,1,0,0,0,0
4,86.71,3,4,0,3,0,0,3,3,0
1,83.2,4,4,0,3,3,0,3,0,0
3,85.94,0,0,1,3,3,0,0,3,0
3,73.75,6,1,0,2,2,0,0,0,0
5,90.79,2,3,1,3,0,0,3,0,3
4,65.18,9,3,1,0,3,3,0,3,0
3,82.85,9,1,0,0,3,0,3,3,0
5,71.02,7,0,1,0,0,0,2,2,0
5,81.1,8,4,0,0,0,0,1,0,0
5,72.95,7,3,0,2,0,2,0,0,0
3,91.62,1,1,1,3,0,3,0,3,0
3,95.65,6,3,0,0,1,0,0,0,0
3,89.7,3,1,1,3,3,0,3,0,0
2,67.02,4,3,1,0,0,3,3,0,3
5,70.99,9,4,1,0,0,3,3,0,3
2,96.77,4,3,1,0,0,2,2,0,0
1,77.49,8,0,1,0,0,0,1,0,0
3,97.65,1,2,0,0,0,1,0,0,0
4,75.7,1,1,1,0,0,2,0,0,2
0,98.07,2,2,0,2,2,0,0,0,0
1,97.03,4,4,0,1,0,0,0,0,0
0,86.42,3,4,0,0,2,0,0,0,2
0,60.35,9,2,0,0,2,0,0,0,2
3,76.01,9,4,1,0,0,1,0,0,0
4,96.45,8,4,0,0,1,0,0,0,0
0,95.4,2,1,0,0,0,3,3,0,3
5,67.5,0,1,0,0,0,0,0,1,0
0,75.97,4,1,0,0,0,0,2,0,2
1,93.42,7,0,0,0,0,2,0,2,0
4,83.12,0,0,0,3,0,3,3,0,0
4,93.89,0,0,0,3,3,0,3,0,0
0,93.06,5,0,1,0,0,3,3,0,3
4,96.3,6,2,0,0,1,0,0,0,0
1,64.69,7,1,1,3,3,0,0,0,3
1,65.81,7,4,0,0,3,3,3,0,0
1,63.31,2,3,0,0,2,0,2,0,0
5,97.41,3,0,1,3,0,0,3,0,3
3,79.01,8,4,0,1,0,0,0,0,0
0,62.57,4,1,1,0,3,3,3,0,0
4,72.86,8,2,1,0,0,3,3,0,3
1,74.06,4,4,0,0,3,3,0,3,0
0,92.38,4,3,1,2,0,0,0,0,2
0,89.42,8,4,1,1,0,0,0,0,0
3,87.58,5,1,0,3,3,0,0,0,3
5,60.87,2,4,1,2,2,0,0,0,0
4,96.43,4,2,1,3,0,0,3,3,0
5,68.62,0,1,0,3,3,0,3,0,0
4,85.16,8,0,1,0,1,0,0,0,0
1,62.47,9,1,0,0,2,0,0,2,0
1,63.26,9,4,0,0,0,0,1,0,0
0,60.38,6,3,0,0,0,0,2,0,2
4,82.64,0,1,0,0,0,3,3,0,3
4,85.18,3,1,0,0,3,0,0,3,3
5,62.02,1,1,1,3,0,3,3,0,0
1,71.62,2,1,1,0,0,0,3,3,3
2,94.06,3,4,1,3,0,3,0,0,3
0,64.05,1,0,1,2,0,0,2,0,0
4,68.66,9,3,1,2,0,2,0,0,0
3,76.98,0,1,0,3,0,3,3,0,0
3,93.69,3,3,0,0,0,0,2,0,2
2,70.19,8,4,1,3,3,0,0,3,0
1,99.89,8,0,0,3,0,3,3,0,0
1,74.21,8,1,0,0,0,0,0,1,0
1,75.46,2,0,0,0,0,0,1,0,0
5,64.88,0,1,0,0,3,0,3,3,0
3,87.21,0,1,1,0,0,0,0,1,0
1,69.74,2,2,0,3,0,3,0,0,3
3,85.15,9,3,0,3,0,0,3,3,0
2,68.93,7,0,0,0,0,2,0,0,2
0,75.51,3,3,1,0,0,0,0,0,1
5,94.27,7,3,0,0,0,0,2,0,2
4,89.56,6,3,0,0,0,0,0,2,2
2,66.18,7,0,1,3,0,0,3,3,0
3,84.31,1,1,1,0,2,0,0,2,0
2,85.15,7,1,1,0,3,0,3,3,0
4,63.62,8,1,0,3,3,0,0,0,3
5,78.63,9,1,1,0,0,0,0,0,1
0,70.43,5,1,0,0,1,0,0,0,0
4,78.69,2,1,1,1,0,0,0,0,0
5,91.08,6,4,0,3,3,0,0,0,3
3,66.33,8,4,1,0,0,2,0,0,2
4,64.93,7,1,1,0,0,3,3,0,3
2,70.77,7,0,1,0,0,0,0,0,1
1,98.09,6,3,0,1,0,0,0,0,0
2,89.91,4,3,0,0,0,0,1,0,0
3,60.78,1,0,1,0,0,2,0,0,2
0,76.04,4,4,0,0,0,1,0,0,0
4,70.3,4,3,1,0,3,3,0,0,3
0,85.53,1,4,1,0,0,0,0,0,1
3,78.37,9,2,1,1,0,0,0,0,0
4,98.58,0,3,0,2,0,0,0,0,2
5,68.76,4,2,1,3,3,0,3,0,0
5,83.51,5,2,0,0,0,0,0,0,1
2,88.01,6,2,1,3,0,3,0,0,3
2,93.02,1,2,1,3,0,0,0,3,3
3,76.28,5,1,1,0,1,0,0,0,0
5,87.48,7,1,1,0,0,0,0,1,0
4,72.13,5,0,0,0,2,0,2,0,0
5,77.42,2,3,0,0,0,0,2,2,0
2,95.83,2,0,1,2,0,0,0,2,0
3,98.0,6,2,0,0,0,2,0,2,0
5,88.75,1,0,1,3,3,0,0,3,0
3,74.97,2,1,0,0,3,0,3,3,0
5,92.8,6,4,1,2,0,0,0,0,2
0,61.03,8,4,1,2,2,0,0,0,0
5,64.11,0,4,0,3,3,0,0,0,3
2,86.45,4,4,1,0,1,0,0,0,0
4,71.65,1,4,0,1,0,0,0,0,0
2,98.06,4,3,1,0,0,1,0,0,0
2,77.44,5,2,1,0,0,2,0,0,2
2,77.17,7,1,1,2,0,0,2,0,0
3,87.12,6,4,0,0,3,3,0,3,0
1,90.7,4,3,0,0,0,0,0,0,1
1,79.02,4,1,1,1,0,0,0,0,0
0,68.56,1,4,0,0,3,3,0,0,3
2,90.93,5,2,0,2,0,0,2,0,0
1,72.81,2,0,0,3,3,0,3,0,0
0,67.0,5,2,0,0,0,0,0,0,1
3,85.27,2,2,1,3,3,0,0,3,0
2,63.62,1,4,0,3,0,3,0,3,0
4,98.85,7,0,1,0,3,3,0,0,3
3,85.3,3,0,0,2,0,0,0,0,2
0,99.44,4,1,0,3,0,3,0,3,0
3,73.56,8,3,0,3,0,0,0,3,3
4,98.85,3,1,0,0,3,3,3,0,0
3,65.82,0,4,0,3,0,3,0,3,0
0,61.63,5,0,1,3,3,3,0,0,0
4,61.32,4,2,0,2,0,0,0,0,2
4,78.59,9,2,1,0,0,2,2,0,0
3,63.32,2,3,1,0,0,0,1,0,0
4,80.49,4,4,1,0,0,0,2,2,0
3,73.1,7,4,1,2,2,0,0,0,0
2,73.43,0,1,1,0,0,0,0,1,0
4,85.42,3,0,1,0,1,0,0,0,0
3,66.52,2,0,1,2,0,2,0,0,0
2,90.66,3,3,1,0,1,0,0,0,0
4,83.28,1,2,0,0,0,0,0,1,0
2,96.6,1,1,0,0,2,0,0,2,0
5,74.59,1,3,0,0,0,0,0,2,2
4,99.31,2,0,0,2,0,0,2,0,0
5,83.03,8,1,0,0,3,0,0,3,3
0,98.94,4,4,1,0,3,3,0,3,0
0,61.08,3,2,1,0,3,3,0,0,3
3,89.12,3,0,1,3,3,3,0,0,0
1,92.66,2,0,0,3,0,3,0,0,3
5,62.13,8,3,1,0,2,2,0,0,0
5,83.16,9,2,0,3,0,0,3,0,3
0,92.08,0,0,0,2,2,0,0,0,0
5,82.44,5,0,0,0,0,0,3,3,3
1,62.55,3,0,1,0,2,0,2,0,0
2,87.74,7,3,0,3,3,0,0,3,0
2,62.42,6,0,1,0,0,1,0,0,0
1,92.7,2,3,1,3,3,0,3,0,0
5,61.72,4,4,1,0,0,0,3,3,3
5,65.5,3,4,1,0,2,0,2,0,0
5,71.0,3,4,0,1,0,0,0,0,0
3,85.33,9,4,0,0,0,0,0,1,0
4,99.05,7,1,1,0,3,3,3,0,0
1,64.71,8,1,0,0,1,0,0,0,0
1,65.71,3,4,0,0,0,1,0,0,0
1,74.75,1,4,1,1,0,0,0,0,0
1,93.45,0,2,1,3,0,3,3,0,0
1,78.69,9,0,1,2,0,0,0,2,0
5,72.86,3,2,1,0,0,0,0,1,0
3,82.45,7,2,0,1,0,0,0,0,0
0,70.42,4,2,0,0,0,0,3,3,3
5,76.05,1,2,0,2,2,0,0,0,0
5,73.3,3,2,0,0,1,0,0,0,0
4,92.17,3,2,1,0,1,0,0,0,0
0,96.97,9,4,1,0,0,0,3,3,3
1,90.38,4,2,0,0,1,0,0,0,0
0,77.56,1,1,0,0,3,0,0,3,3
3,80.17,6,0,1,3,0,0,3,0,3
2,65.0,4,1,1,1,0,0,0,0,0
5,89.87,3,3,1,0,2,0,0,0,2
0,83.86,7,1,0,0,2,0,2,0,0
4,96.1,1,3,1,0,0,1,0,0,0
3,68.02,0,4,1,0,1,0,0,0,0
2,90.39,5,3,0,0,0,2,0,0,2
3,87.39,9,2,0,3,0,0,3,0,3
1,70.63,9,2,1,3,0,3,0,3,0
2,86.7,7,2,1,0,1,0,0,0,0
4,96.97,6,3,0,0,0,1,0,0,0
2,96.74,8,3,0,0,3,3,3,0,0
4,88.79,0,3,1,0,0,0,0,0,1
1,61.92,2,0,0,0,0,0,1,0,0
4,94.89,8,0,1,0,2,0,2,0,0
3,86.31,4,0,0,0,0,0,0,2,2
0,72.42,5,2,1,3,0,3,0,0,3
3,67.49,6,4,0,2,0,2,0,0,0
5,64.65,2,1,1,0,0,0,2,0,2
3,62.01,6,0,0,3,3,0,0,0,3
2,90.16,2,1,0,0,2,0,0,0,2
1,69.43,5,0,1,2,0,0,0,2,0
5,60.97,7,3,1,0,3,3,3,0,0
5,75.89,6,3,0,0,0,0,0,1,0
5,79.3,4,2,0,0,0,0,1,0,0
0,66.77,5,2,1,0,2,0,0,2,0
4,61.76,3,1,0,3,0,0,3,3,0
2,67.57,1,2,0,2,0,0,0,0,2
1,87.16,6,4,0,0,0,0,0,2,2
0,63.29,3,4,1,0,3,0,0,3,3
3,82.2,5,4,1,0,3,0,3,3,0
1,65.86,9,2,0,3,3,0,3,0,0
5,67.83,1,0,0,2,0,0,2,0,0
1,75.72,1,1,0,2,0,0,0,0,2
1,64.03,5,1,1,0,0,0,2,2,0
3,66.93,7,1,1,1,0,0,0,0,0
4,73.96,0,0,0,3,3,0,3,0,0
2,73.19,9,2,1,2,0,2,0,0,0
5,89.97,6,0,0,3,3,0,0,0,3
4,62.99,5,3,0,0,0,1,0,0,0
0,94.42,4,0,1,0,0,0,0,0,1
5,92.65,9,2,0,2,0,0,0,0,2
2,90.64,7,0,1,3,0,3,3,0,0
0,72.37,0,2,0,1,0,0,0,0,0
3,92.92,4,0,0,3,3,3,0,0,0
4,67.31,5,0,0,0,0,0,1,0,0
5,64.98,3,1,0,0,0,0,1,0,0
1,61.8,9,1,1,0,0,0,0,0,1
2,97.57,9,1,1,0,0,1,0,0,0
5,72.32,1,2,0,1,0,0,0,0,0
1,96.7,7,4,0,0,0,2,2,0,0
5,70.9,4,4,0,3,0,3,0,0,3
0,96.3,9,4,0,0,0,0,0,2,2
1,96.16,5,4,1,0,0,0,0,1,0
1,96.95,8,2,0,0,3,0,0,3,3
5,79.85,1,1,1,3,0,0,0,3,3
3,94.64,4,1,1,1,0,0,0,0,0
3,98.03,0,1,1,0,0,0,1,0,0
4,72.98,2,2,0,0,2,0,2,0,0
0,76.75,5,0,0,0,0,2,2,0,0
3,88.77,7,3,0,0,0,0,0,0,1
5,72.01,4,2,0,2,0,0,2,0,0
3,90.15,3,0,1,2,0,2,0,0,0
4,62.96,4,1,0,0,0,0,2,2,0
2,80.94,3,1,0,0,3,0,0,3,3
4,64.89,1,4,0,3,0,0,3,3,0
1,71.73,0,4,1,2,0,2,0,0,0
1,70.35,7,0,1,2,0,0,0,0,2
3,93.56,0,3,0,0,0,0,1,0,0
3,67.74,1,0,0,0,2,0,2,0,0
4,92.34,4,0,1,3,0,0,3,0,3
4,91.76,7,3,1,0,2,0,2,0,0
5,79.96,9,0,0,0,3,0,3,0,3
0,69.35,2,0,0,0,0,2,0,2,0
5,69.08,8,2,1,0,1,0,0,0,0
1,78.6,5,3,0,0,3,0,3,0,3
5,60.35,2,1,1,0,2,0,2,0,0
4,81.25,9,4,0,2,0,0,0,2,0
5,98.11,6,1,0,0,0,0,1,0,0
2,66.19,6,1,0,0,0,2,0,0,2
0,82.93,6,4,0,2,0,0,0,0,2
4,98.47,3,4,1,2,0,0,0,0,2
3,94.42,5,0,1,1,0,0,0,0,0
5,94.02,2,3,1,0,3,3,0,3,0
4,92.87,3,4,0,0,0,0,1,0,0
3,72.36,2,3,0,2,0,0,2,0,0
3,95.62,2,0,0,2,0,0,0,0,2
1,97.65,0,1,0,0,0,0,1,0,0
1,79.83,4,4,0,0,0,0,1,0,0
4,74.18,2,4,1,3,0,0,3,0,3
4,76.57,0,0,0,2,0,0,2,0,0
2,73.37,8,3,0,0,3,3,3,0,0
0,68.5,3,3,0,0,0,3,3,3,0
0,84.74,8,2,0,0,3,0,0,3,3
4,82.5,1,1,0,0,0,0,3,3,3
1,78.5,1,2,1,0,2,0,0,2,0
5,63.83,3,3,1,2,0,2,0,0,0
2,91.88,3,2,1,0,0,0,2,0,2
0,67.0,4,3,0,0,0,0,0,2,2
4,64.58,0,4,1,0,0,3,3,3,0
1,84.92,4,0,0,0,0,2,0,0,2
1,75.95,9,2,0,2,0,2,0,0,0
1,62.39,1,4,1,3,3,0,0,3,0
5,74.22,4,4,0,0,0,1,0,0,0
3,90.87,9,0,1,0,3,3,0,3,0
5,84.61,9,0,1,0,0,2,0,0,2
1,74.51,5,4,0,0,0,0,0,0,1
4,67.67,2,4,0,0,1,0,0,0,0
2,85.27,3,2,1,2,0,0,2,0,0
5,95.5,4,2,1,0,2,0,2,0,0
4,85.85,5,1,1,0,0,0,1,0,0
1,92.52,8,1,0,0,0,2,2,0,0
2,80.86,8,4,1,0,1,0,0,0,0
0,88.72,5,1,1,3,0,0,3,3,0
0,95.85,0,4,0,0,0,0,1,0,0
4,90.93,5,0,0,2,0,0,2,0,0
2,96.39,9,0,1,3,0,3,0,0,3
4,77.25,2,2,1,3,3,3,0,0,0
2,96.17,4,3,1,0,0,2,0,2,0
2,84.86,4,4,1,3,3,3,0,0,0
4,94.8,9,2,1,0,3,3,3,0,0
2,61.58,3,1,0,2,2,0,0,0,0
5,86.31,2,4,0,0,0,0,1,0,0
1,93.92,0,2,0,0,2,0,2,0,0
2,66.97,6,1,0,0,0,0,2,0,2
5,86.47,7,4,0,0,2,0,0,2,0
2,93.0,4,2,0,0,3,0,3,0,3
5,71.52,7,3,1,0,2,0,0,2,0
4,76.21,3,2,1,0,2,2,0,0,0
0,82.78,7,4,1,3,0,3,0,3,0
3,80.77,2,1,0,3,3,0,0,3,0
2,61.57,7,4,1,0,3,3,3,0,0
3,63.95,5,4,0,0,0,2,0,0,2
2,64.02,8,2,1,0,0,2,2,0,0
4,70.49,4,4,1,2,0,0,0,0,2
4,69.83,0,0,0,0,0,0,0,1,0
5,89.69,7,3,0,0,0,0,2,0,2
2,82.91,2,1,1,3,0,0,0,3,3
4,90.56,4,3,0,0,2,0,0,2,0
4,62.8,1,2,1,2,0,0,0,0,2
2,79.41,6,2,0,0,0,0,1,0,0
5,72.95,4,0,1,3,3,3,0,0,0
5,94.0,6,2,0,0,2,0,0,0,2
5,88.31,6,2,0,3,0,0,3,3,0
5,94.77,4,2,0,0,0,0,3,3,3
0,61.86,4,3,0,1,0,0,0,0,0
2,88.83,8,0,0,0,2,0,0,0,2
0,81.6,2,4,1,0,1,0,0,0,0
4,93.0,7,1,1,0,0,3,0,3,3
0,80.29,0,0,1,3,3,0,0,0,3
5,81.61,3,3,1,1,0,0,0,0,0
4,62.07,1,4,1,0,0,3,3,0,3
0,86.74,2,4,1,1,0,0,0,0,0
0,70.93,5,1,1,0,3,0,0,3,3
2,60.79,3,4,1,0,0,1,0,0,0
0,62.66,0,0,0,1,0,0,0,0,0
4,98.29,4,4,1,3,3,3,0,0,0
5,73.84,2,3,1,0,0,1,0,0,0
2,94.72,1,4,0,3,0,0,0,3,3
0,98.39,3,3,0,3,0,3,3,0,0
2,97.73,3,4,1,0,0,1,0,0,0
3,95.27,2,1,1,0,0,0,2,0,2
2,95.79,4,0,1,1,0,0,0,0,0
5,71.56,4,3,0,0,0,3,3,3,0
3,66.06,7,4,1,0,2,0,2,0,0
3,85.57,9,2,1,0,0,0,0,0,1
2,79.52,6,2,1,0,0,1,0,0,0
4,63.95,8,0,1,2,0,0,0,2,0
5,87.1,6,3,1,0,0,0,0,1,0
4,82.51,1,1,1,0,2,2,0,0,0
5,94.52,2,1,1,0,0,0,3,3,3
5,84.37,5,0,1,3,0,3,0,3,0
4,82.96,0,1,0,0,0,3,3,0,3
1,77.63,7,4,1,0,0,0,2,2,0
3,78.51,6,0,1,2,0,2,0,0,0
2,98.18,5,3,0,0,0,0,1,0,0
4,65.54,4,1,1,2,0,0,0,0,2
4,77.85,9,4,1,3,3,0,0,3,0
2,86.23,4,1,0,2,0,0,0,0,2
3,77.32,7,0,1,0,0,0,2,0,2
2,71.33,7,0,0,0,0,2,0,0,2
5,71.49,2,1,1,0,2,0,0,2,0
1,69.35,8,0,1,2,2,0,0,0,0
5,73.76,2,2,1,0,2,2,0,0,0
1,94.87,9,0,0,0,0,0,0,2,2
2,80.21,7,3,0,0,0,1,0,0,0
5,69.61,6,1,1,0,2,0,2,0,0
3,75.38,8,2,0,0,3,0,3,3,0
5,64.23,8,1,1,0,1,0,0,0,0
4,96.16,0,0,0,3,3,0,0,0,3
1,76.33,0,2,1,0,0,1,0,0,0
1,99.22,2,1,0,2,0,0,2,0,0
3,73.9,6,0,0,2,0,0,0,0,2
1,93.45,2,0,0,0,0,3,3,3,0
1,70.26,2,1,1,0,0,0,0,0,1
3,63.05,3,1,0,0,0,0,0,1,0
5,61.27,7,1,1,0,0,0,0,2,2
2,84.25,0,2,1,1,0,0,0,0,0
5,72.46,3,2,1,0,0,3,3,0,3
4,77.74,3,3,1,1,0,0,0,0,0
4,92.75,7,2,0,0,0,0,2,2,0
1,69.92,6,0,1,3,3,0,0,3,0
4,72.35,3,2,0,0,0,0,0,0,1
2,93.81,7,1,1,3,0,0,3,0,3
1,79.71,2,1,1,0,0,1,0,0,0
4,93.11,9,2,0,0,3,0,0,3,3
0,74.98,6,0,0,0,2,0,0,0,2
0,75.93,8,3,0,0,0,0,0,1,0
0,66.69,5,1,1,0,0,0,0,0,1
0,96.65,3,4,0,0,0,0,2,0,2
5,95.87,3,3,1,0,1,0,0,0,0
0,99.37,0,4,0,0,3,3,3,0,0
1,76.1,5,4,1,3,3,0,0,3,0
3,92.74,2,4,0,3,0,0,3,3,0
5,76.6,2,1,0,0,0,0,2,0,2
3,78.17,0,1,1,3,0,3,0,0,3
1,93.2,6,4,1,0,0,0,3,3,3
1,67.09,8,4,0,3,3,3,0,0,0
2,68.81,2,3,1,3,0,3,0,0,3
5,72.59,6,1,1,0,2,2,0,0,0
3,91.53,8,4,0,0,2,0,0,0,2
0,74.91,2,0,0,3,3,0,0,3,0
1,74.33,8,1,0,0,0,0,1,0,0
0,99.95,1,1,0,0,3,3,0,0,3
3,75.35,2,0,1,0,0,0,0,0,1
5,69.91,3,4,0,0,3,3,0,0,3
4,84.93,6,2,0,0,2,0,2,0,0
4,92.08,8,1,1,3,3,0,3,0,0
1,62.78,0,4,0,0,0,3,3,3,0
2,84.76,8,0,1,0,1,0,0,0,0
0,61.43,9,0,1,0,0,0,0,0,1
1,81.05,4,1,0,0,0,2,2,0,0
2,70.28,3,0,1,0,0,0,3,3,3
0,72.27,5,0,0,3,3,0,3,0,0
3,78.68,9,4,0,0,2,2,0,0,0
4,97.08,4,0,0,0,0,0,0,2,2
2,88.43,4,2,1,0,1,0,0,0,0
0,97.47,4,4,1,3,3,0,0,3,0
1,86.4,7,4,1,0,0,0,1,0,0
0,60.28,9,1,0,3,0,3,3,0,0
1,70.62,7,4,0,1,0,0,0,0,0
4,96.23,9,1,0,0,0,0,1,0,0
4,85.74,3,0,0,3,0,0,3,3,0
0,99.27,8,3,1,0,0,3,3,3,0
0,66.24,7,2,1,0,0,1,0,0,0
1,71.87,5,2,1,3,0,0,3,0,3
1,74.49,1,0,1,0,3,3,0,3,0
2,73.06,8,3,0,0,2,0,0,2,0
2,70.08,5,4,1,0,2,0,0,0,2
2,77.74,7,3,0,2,2,0,0,0,0
0,85.69,5,4,1,0,0,0,0,0,1
5,72.45,4,4,0,0,0,2,0,2,0
5,63.19,6,4,1,0,0,0,0,0,1
5,88.34,3,3,1,1,0,0,0,0,0
5,78.36,9,0,0,0,0,1,0,0,0
2,82.26,2,4,1,2,0,0,2,0,0
0,78.22,6,0,1,3,3,3,0,0,0
5,95.61,1,4,1,0,0,0,1,0,0
4,82.35,9,0,0,2,0,0,2,0,0
3,96.93,2,0,1,2,0,0,0,0,2
4,80.42,0,0,0,0,0,0,2,2,0
0,71.7,0,1,0,0,1,0,0,0,0
0,74.22,1,3,1,3,3,0,3,0,0
3,80.89,0,4,0,1,0,0,0,0,0
1,81.2,1,4,1,0,1,0,0,0,0
1,87.49,0,1,1,0,0,0,0,1,0
1,68.98,2,0,0,2,0,0,0,2,0
2,86.35,8,0,1,0,0,0,0,2,2
1,91.14,8,4,0,1,0,0,0,0,0
2,87.06,7,2,0,0,0,0,0,0,1
2,79.27,8,4,1,2,0,0,0,2,0
1,99.67,3,4,0,0,0,0,0,2,2
1,76.19,7,1,1,0,0,0,0,2,2
3,64.26,4,0,0,2,0,2,0,0,0
5,92.86,3,3,0,0,2,0,0,0,2
3,68.49,3,4,1,0,3,3,3,0,0
2,88.53,1,4,1,3,0,0,3,0,3
3,67.16,9,3,0,0,3,0,0,3,3
2,60.68,8,1,0,0,3,0,3,3,0
0,66.39,8,2,0,0,1,0,0,0,0
2,75.08,0,1,1,0,0,0,2,2,0
2,64.26,3,4,0,0,2,0,2,0,0
3,67.91,8,1,1,2,0,2,0,0,0
5,90.59,3,3,0,0,0,0,1,0,0
0,90.8,1,1,0,0,0,0,1,0,0
4,92.7,1,4,0,1,0,0,0,0,0
4,93.65,9,3,0,0,0,0,1,0,0
5,76.82,8,3,0,0,0,2,0,0,2
4,94.7,3,4,1,2,0,2,0,0,0
0,81.04,0,4,1,3,3,0,0,3,0
1,78.82,0,4,1,0,2,0,0,2,0
0,88.74,0,2,0,2,0,0,0,0,2
3,68.55,7,4,1,0,0,2,0,2,0
2,91.58,0,1,0,0,2,0,0,2,0
2,77.18,4,0,0,0,0,0,0,0,1
3,65.09,8,2,0,0,0,0,0,0,1
3,64.77,3,2,0,0,0,0,0,0,1
2,66.6,8,0,0,2,0,0,0,0,2
5,95.62,4,1,1,0,0,0,1,0,0
1,99.64,8,2,1,0,0,1,0,0,0
1,74.28,1,2,0,0,2,2,0,0,0
1,71.69,7,4,0,0,0,1,0,0,0
3,68.75,6,3,1,0,3,0,0,3,3
2,92.95,6,2,0,0,2,0,0,2,0
5,68.37,2,1,1,0,3,0,3,0,3
2,96.96,9,3,1,0,1,0,0,0,0
2,86.69,1,0,1,2,0,2,0,0,0
5,95.89,9,2,1,0,0,0,0,2,2
0,82.16,0,1,0,0,2,0,2,0,0
5,87.63,0,0,0,0,0,0,3,3,3
0,84.78,6,4,0,0,0,3,3,3,0
4,93.25,8,4,0,2,0,2,0,0,0
0,93.43,0,3,1,0,0,1,0,0,0
1,83.59,9,0,1,0,2,2,0,0,0
1,85.3,3,3,1,0,0,2,0,2,0
5,96.88,1,0,0,3,0,3,3,0,0
1,97.19,7,0,0,0,0,3,3,3,0
1,86.57,8,4,1,2,0,2,0,0,0
4,60.31,2,3,0,0,2,2,0,0,0
1,64.18,2,4,1,1,0,0,0,0,0
3,94.32,6,0,0,1,0,0,0,0,0
3,63.39,8,4,0,2,2,0,0,0,0
3,68.54,6,3,1,2,0,0,0,0,2
0,69.22,6,3,0,0,0,0,3,3,3
